trade_date,close,gk_rv,log_rv,rq,log_rq,signed_jump,vol_lag5,vol_lag22,ret_lag5,ret_lag22,abs_ret_lag1,regime_prob,regime_lag5,vol_x_regime
20200408,3.765,2.5680025351001075e-05,-10.569797091954486,5.581584865264858e-08,-16.701207981853774,-0.01900134330970588,-9.621694088488884,-8.790248699198711,0.02582871587871205,-0.0903479911048235,0.02220232967700131,0.014941336861750552,0.9215309793388403,-0.15792689891124337
20200409,3.776,1.0667487627949856e-05,-11.44830998167402,5.5830054653254826e-08,-16.700953498701914,0.017968091382903516,-10.178515606679406,-8.88662026665595,0.027656481445723857,-0.05512598261851798,0.003976148379639222,0.002584255969124738,0.905501009132097,-0.02958536340653141
20200410,3.764,0.00014860597780091137,-8.814212199027326,4.9166085930527396e-08,-16.828061761486897,-0.017127577864445423,-10.19198725456413,-8.939593661440595,0.010952426832553375,-0.0801244504291303,0.0029173870313972117,0.005067309834415353,0.8108507406324624,-0.04466434415875494
20200413,3.743,2.27514342697341e-05,-10.69088236973108,4.887961468273004e-08,-16.83390540503701,-0.016891450260559094,-10.373983089616578,-8.964774960942485,0.012365748967797074,-0.06915315786562393,0.0031830265601209273,0.0009851267022297646,0.3846260676692906,-0.010531873692819509
20200414,3.805,4.3545891065634416e-05,-10.041695208930202,1.484991668363313e-08,-18.025271582243196,0.01713602145175809,-10.312979370263424,-8.995315791756457,0.006591981682153136,-0.03689313025758589,0.005594792800841297,0.0006581048954913875,0.0888927582642098,-0.006608488776029377
20200415,3.783,2.476902170983514e-05,-10.605916810203182,1.502604560315037e-08,-18.013480768054603,-0.01690389166291183,-10.320203313913161,-9.164214637311007,0.004769484399035129,-0.02763470952271807,0.01642856239135737,0.0002346086558217565,0.014941336861750552,-0.0024882398865991398
20200416,3.785,2.751131776144739e-05,-10.50091308299554,1.5011573286126722e-08,-18.0144443809293,0.01412709052846107,-10.130723934177464,-9.274954840446695,0.002380638606158003,0.015710614710015447,0.005798645662757229,0.00022912363892868646,0.002584255969124738,-0.0024060074176497897
20200417,3.819,4.114713000232227e-05,-10.098356378053007,1.627015582774083e-08,-17.933933338149725,0.014061017629195429,-10.387552769982602,-9.4186631109491,0.01450638652024594,0.033549472372953026,0.000528541238520086,0.0003957047140150674,0.005067309834415353,-0.003995967222599697
20200420,3.835,1.595083442093414e-05,-11.045999415309682,1.61353017235833e-08,-17.942256311674143,0.01344853655831883,-10.458576179098323,-9.577582501961597,0.024282005896927528,0.054661342387020806,0.00894272135396701,0.00029111491428289026,0.0009851267022297646,-0.003215655172956734
20200421,3.795,8.823127132995701e-05,-9.335549107563338,3.983524950685727e-09,-19.34109874361934,-0.013484002983242286,-10.31734695882495,-9.68316831346245,-0.0026315804660561604,0.0538622942382192,0.004180826575840291,0.002375366658531094,0.0006581048954913875,-0.022175352089185665
20200422,3.829,4.968466741185383e-05,-9.909814175238063,5.0231495824020404e-09,-19.109208693127172,0.013349357035931264,-10.178126431831926,-9.74283803813494,0.012086326844265471,0.049521693097445585,0.010485023971626317,0.002095054518819011,0.0002346086558217565,-0.020761600968489193
20200423,3.822,2.8088018777930534e-05,-10.480167450559113,5.02537615106177e-09,-19.108765529870148,-0.010863184753554599,-10.17397730534464,-9.82805206964644,0.009727958928669178,0.08060976184240287,0.008919261647564403,0.00196998906843479,0.00022912363892868646,-0.020645815312967556
20200424,3.79,3.2396411438216124e-05,-10.337462899379869,4.745722564751423e-09,-19.1660221372889,-0.010166272949350423,-10.221798609610014,-9.92624311859084,-0.007622589149044234,0.04838127679901416,0.0018298266770762073,0.00508540658708199,0.0003957047140150674,-0.052570201922222067
20200427,3.807,6.686563146234855e-05,-9.612825452844302,4.764855296273789e-09,-19.16199866834464,0.008700363024895855,-9.935163817116937,-9.939980938420353,-0.007327957418859166,0.026888349537192324,0.008407826723746403,0.017686925036658273,0.00029111491428289026,-0.1700213231749378
20200428,3.831,0.0002649740652463411,-8.235878603762277,2.659630337503993e-09,-19.74507869467331,0.008598634622357777,-9.715229716356726,-9.895219074158902,0.009441454870918742,0.03939822825558359,0.0044754583060253594,0.029973645928357696,0.002375366658531094,-0.24685930917810744
20200429,3.851,4.330501743407067e-05,-10.04724205359341,1.5409071964472751e-09,-20.290894505363326,0.008608965340734614,-9.742715292027794,-9.928167649224957,0.005729182337614214,0.040000035182592875,0.00628438831815159,0.015096927329895432,0.002095054518819011,-0.15168248314896904
20200430,3.908,4.5555124137856644e-05,-9.996587445791592,1.0859560650996252e-08,-18.338219978968347,0.008657617182251207,-9.64599929107429,-9.968918352771265,0.022251888362454952,0.06392458476302298,0.0052069891142598745,0.008944389177021964,0.00196998906843479,-0.08941336855729196
20200506,3.918,7.206208336172161e-05,-9.537982541575694,9.868632431738663e-09,-18.433904551182266,0.008645582424143872,-9.486103219513454,-9.94764843721255,0.033215300428014016,0.06566217414920406,0.014692879347764531,0.006370667564369035,0.00508540658708199,-0.0607633160071344
20200507,3.911,2.0850990726029646e-05,-10.778109094012398,9.790439552170928e-09,-18.441859483335175,-0.008697237404905089,-9.719159947747075,-10.04373510554396,0.02695161837301674,0.06278432893584673,0.0025555853418126606,0.0022007141963566344,0.017686925036658273,-0.02371953769307363
20200508,3.953,5.058509418709194e-05,-9.89185360635121,1.2082183841991904e-08,-18.231533879156924,0.00855124756472831,-10.050354948264859,-10.095780544032483,0.0313489185960365,0.05994498942396853,0.0017882237489719177,0.003342751513447865,0.029973645928357696,-0.033066008613435234
20200511,3.946,9.923453315031856e-05,-9.218024487817251,1.1937137332542483e-08,-18.24361151212106,-0.008337664814239056,-9.884511435109628,-10.070195148275591,0.02436955276765196,0.06518072764592886,0.010681688541171352,0.005084984722292848,0.015096927329895432,-0.046873513690272074
20200512,3.945,5.9501805972488177e-05,-9.729503893394524,2.616242526715564e-09,-19.76152669865954,-0.007161775981209491,-9.831094724630216,-10.04214015226189,0.009423220117301234,0.04272494466634136,0.0017723767141246682,0.0032678262994331906,0.008944389177021964,-0.03179432870327225
20200513,3.954,4.058075353635407e-05,-10.112216654582921,2.6131047150668544e-09,-19.762726776558452,0.007038742353041233,-9.94594154723166,-10.021341041472272,0.009146405226076348,0.048979863496568354,0.0002534533025861929,0.0011650671187129718,0.006370667564369035,-0.011781411121556251
20200514,3.921,8.111817246363369e-06,-11.722188640170584,3.597824418568126e-09,-19.44293650233974,-0.007389367770183229,-10.134757456463298,-10.033790071403935,0.0025536275368174266,0.0376814750269403,0.002278770450587775,5.490084616129984e-05,0.0022007141963566344,-0.0006435580752077419
20200515,3.902,3.2441835554602426e-05,-10.33606174725363,1.1054782064655024e-09,-20.622987829560778,-0.0074505668964962085,-10.223599084643782,-10.102965050868766,-0.0129855421136289,0.036007020477786256,0.00838100143823084,0.0003291768209702949,0.003342751513447865,-0.003402391947313622
20200518,3.914,6.475338011387294e-05,-9.644924656216276,1.1212848898881018e-09,-20.608790586082606,0.007277096119468737,-10.308979118323588,-10.055421518436276,-0.008142538626539242,0.044672440051592543,0.004857481109274975,0.0007659776145094567,0.005084984722292848,-0.007387796380291985
20200519,3.943,1.886954974270717e-05,-10.877961059880302,1.7151970844663787e-09,-20.183737844874884,0.006653656520779853,-10.538670551620744,-10.093433602570371,-0.0005070994023474995,0.03562586358184072,0.0030706267729649905,0.00013632827303956303,0.0032678262994331906,-0.0014829736454850964
20200520,3.927,1.4408713619740355e-05,-11.147677421907085,1.7644720845276649e-09,-20.155414293551765,-0.006571420891153939,-10.745762705085577,-10.118059084920548,-0.0068519491525527165,0.03735842994498051,0.0073819859216055494,6.321234843736024e-05,0.0011650671187129718,-0.0007046708694608844
20200521,3.901,2.8930250487687452e-05,-10.450622780607649,1.1671525884372188e-09,-20.568698739458263,-0.0068058833026304446,-10.491449533172988,-10.115773162084736,-0.005113792785675031,0.03018704363510727,0.004066079299617442,0.00029373609198150814,5.490084616129984e-05,-0.003069725094348613
20200522,3.815,6.409640473462941e-05,-9.655122283993979,5.044669588432214e-08,-16.802348585169202,-0.008255055390460177,-10.355261640521059,-10.095626157809324,-0.02254857746449912,-0.001047943506958804,0.006642845071353154,0.0008639364037431217,0.0003291768209702949,-0.008341411623733834
20200525,3.817,3.4552397917065025e-05,-10.273033605902373,5.042893071456429e-08,-16.80270080444239,0.008202508161687876,-10.480883430458277,-10.060491348290812,-0.025095095210791785,-0.004704661056126769,0.022292265788099064,0.0004048283688920516,0.0007659776145094567,-0.004158815438250689
20200526,3.863,1.2607587408906882e-05,-11.28121174993157,5.3953689616652676e-08,-16.735139758022754,0.008261043199172587,-10.56153356846853,-10.14893055930755,-0.020497771211345883,0.017759672836551,0.0005241090266723258,0.00011271215824526252,0.00013632827303956303,-0.0012715297239566019
20200527,3.845,2.4016169632907213e-05,-10.636783219769198,5.3994186391645456e-08,-16.7343894555918,-0.00813267351527187,-10.459354728040953,-10.181974606786238,-0.021102172638265193,0.0041699304624498446,0.011979309921051451,0.0009825543099037165,6.321234843736024e-05,-0.010451217196095755
20200528,3.85,0.00016041602849842633,-8.73773993922993,5.360531149198347e-08,-16.741617678779548,0.008123033298642323,-10.116778159765412,-10.102773356271273,-0.01315978222482661,0.00729930248161148,0.004670480726536752,0.006448790728134833,0.00029373609198150814,-0.0563478563049594
20200529,3.866,3.771710571124464e-05,-10.185396834021969,4.273587049442148e-09,-19.2708123039401,0.007918239585937853,-10.222833069771008,-10.095861262391368,0.013279716049718893,0.019854361691804323,0.0012995453420854286,0.003825703167955637,0.0008639364037431217,-0.03896630493480316
20200601,3.968,8.944781348141809e-05,-9.321855192339406,9.625805430192718e-08,-16.1562331862206,0.009548741357054445,-10.032597387058415,-10.08263534145933,0.03879741565953365,0.04142071202226605,0.004147232486446439,0.0037549859480578065,0.0004048283688920516,-0.03500343525706417
20200602,3.979,2.3659352979132328e-05,-10.651752046401132,9.215112889328397e-08,-16.199835902300258,0.009500866319331424,-9.906705446352328,-10.192447770670187,0.02958644776064756,0.03790466572627982,0.026041808636487085,0.0008920280192857774,0.00011271215824526252,-0.009501661279874427
20200603,3.978,5.0846162256718824e-05,-9.886705910162119,9.205596489300762e-08,-16.200869130790934,-0.009476790314368213,-9.75668998443091,-10.185150673241491,0.03400557747417321,0.03244632559900884,0.00276834202216536,0.0008032821589660568,0.0009825543099037165,-0.0079418144685775
20200604,3.98,2.54659921789523e-05,-10.57816663593032,9.205540723767815e-08,-16.20087518859522,0.009005490915876574,-10.124775323770988,-10.21158609097507,0.03320867099665348,0.018256085115810006,0.00025135101301110296,0.0002923182814285448,0.006448790728134833,-0.0030921914916799222
20200605,4.003,3.393306158798992e-05,-10.291120750760506,9.221673887627017e-08,-16.199124173227837,0.009060535811676883,-10.145920107118696,-10.245819645938015,0.0348236992242974,0.021462760488087707,0.0005026388645656965,0.00032923043252150897,0.003825703167955637,-0.0033881501359039573
20200608,4.022,3.762769396561746e-05,-10.18777023704334,3.3280778049374736e-10,-21.823456028367314,0.009072515747949138,-10.319103116059484,-10.218986061530332,0.013517101927833952,0.02798619557708326,0.0057622607140903614,0.00037450524805356295,0.0037549859480578065,-0.0038153734197366217
20200609,4.049,2.7297856529860008e-05,-10.508702374245598,7.218376544041005e-10,-21.04922085771547,0.008913920739859006,-10.290493181628378,-10.247024641889167,0.017439405605232494,0.02399515273547581,0.004735211340023637,0.0002978708266901598,0.0008920280192857774,-0.003130235863657381
20200610,4.04,1.0487231748786375e-05,-11.465352064682929,7.267407537098115e-10,-21.042451299364014,-0.008921367056058265,-10.606222412532539,-10.34917589538306,0.015465511541278065,0.023542284372634947,0.006690645699563902,0.000610138537680643,0.0008032821589660568,-0.006995453142739383
20200611,4.003,0.00011344633674124194,-9.084180636891812,2.1598951681258024e-09,-19.953206149703206,-0.009184624007525387,-10.307425212724837,-10.319843020087482,0.0057622607140903614,0.014595125712599133,0.002225245076965532,0.01441014172867833,0.0002923182814285448,-0.1309043304665264
20200612,4.013,0.00014365834890135167,-8.848072654482985,1.9471490402265727e-09,-20.05689956483347,0.009186550540918267,-10.018815593469332,-10.26238192917385,0.0024950112743429287,0.014811366536354287,0.009200611962622007,0.017939304623818167,0.00032923043252150897,-0.1587282706824457
20200615,3.956,7.53765113040925e-05,-9.493014852649043,1.0223119529642141e-08,-18.39861406101235,-0.009544482626316072,-9.879864516590473,-10.161055847922869,-0.016545877589994706,0.008886690450271129,0.0024950112743429287,0.010706443440690085,0.00037450524805356295,-0.1016364266015179
20200616,4.018,1.1708544080914095e-05,-11.355191719347093,2.1518597892175204e-08,-17.654348257484752,0.00999012533741282,-10.049162385610773,-10.207379937563482,-0.007685670657281651,0.02929502419182306,0.014305677524313998,0.0007277284354043549,0.0002978708266901598,-0.008263495903636947
20200617,4.022,2.257802720826979e-05,-10.698533372046816,2.1513890044163485e-08,-17.654567061846585,0.00998271816477084,-9.895798647083549,-10.255271242828506,-0.00446540062259837,0.02721942237657582,0.015550852632276957,0.0007211163119904222,0.000610138537680643,-0.007714886928956855
20200618,4.053,3.896767743197685e-05,-10.15277803926126,2.0775803458224575e-08,-17.68947682266996,0.009991592000860031,-10.10951812755744,-10.222308378254914,0.012413267635734915,0.027515492750681547,0.0009950249577177495,0.0031701115410679055,0.01441014172867833,-0.0321854388361629
20200619,4.105,9.805942068528404e-05,-9.229936929516295,2.605070603192934e-08,-17.46322096616117,0.01020631837513562,-10.1858909825641,-10.135138355873515,0.02266665161961212,0.044329967308519125,0.0076780562957112775,0.009588117094635216,0.017939304623818167,-0.08849771605630008
20200622,4.109,5.413861201076493e-05,-9.823962911144712,1.7674364252909526e-08,-17.851150594528654,0.010026241981787958,-10.252080594263237,-10.106653816352472,0.037946276140807145,0.051946759376753304,0.012748395258220135,0.01090830539420508,0.010706443440690085,-0.1071627876161105
20200623,4.128,4.7508858881406554e-05,-9.954594361546704,6.068701785045848e-09,-18.920121128712093,0.008381978675103102,-9.971961122703158,-10.12026618351396,0.02700876178651912,0.0788523634428413,0.0009739469968810255,0.013478552189294075,0.0007277284354043549,-0.13417351962535978
20200624,4.164,1.2724424963498909e-05,-11.271987186057691,7.205435725357305e-09,-18.74843013390957,0.008420547126243431,-10.086651885505333,-10.16567316443011,0.03469685940226208,0.08701137698962969,0.004613338277988932,0.019755709344472586,0.0007211163119904222,-0.22268610258237517
20200629,4.128,7.44432125477038e-05,-9.505473970919065,7.647285120777825e-09,-18.688915138267802,-0.008632570890879874,-9.957191071836894,-10.084957810838633,0.018335680533090093,0.06634894449511752,0.008683122573460711,0.1744027826989838,0.0031701115410679055,-1.6577811114010441
20200630,4.178,4.0812874010903515e-05,-10.106512986843342,6.566895636555727e-09,-18.841224621967445,0.008659163456505048,-10.132506283302302,-10.060854618432911,0.017626920229982357,0.08305906017676667,0.008683122573460711,0.3091072450969628,0.009588117094635216,-3.1239963868998224
20200701,4.272,8.573492829534274e-05,-9.364250250686025,5.5579143853124074e-08,-16.70545781661676,0.009486364109718532,-10.040563751210566,-10.089332359862736,0.038902411756621014,0.10400895335820093,0.0120396349551124,0.6596917154015443,0.01090830539420508,-6.1775183113244045
20200702,4.37,0.0001292609443207077,-8.953677372565094,1.084148719511207e-07,-16.037300562230214,0.010226439000626988,-9.840380353414243,-10.033345111614695,0.05696998092823713,0.12254262832135954,0.022249438523519682,0.8980025994491263,0.013478552189294075,-8.040425555192279
20200703,4.457,0.00013175053115765467,-8.934600338993778,1.3747959656134893e-07,-15.799790319495205,0.009698522735769112,-9.372902984001461,-10.015742618280802,0.06799974321169633,0.11621370454179236,0.022680907449605048,0.9752365713597,0.019755709344472586,-8.713349001069506
20200706,4.784,0.0007786965097495763,-7.1578891775416595,5.1619733759196495e-06,-12.174191614387537,0.0169751648248832,-8.903386025325979,-9.85693066969628,0.14748398846906885,0.1842464852035388,0.01971288485691991,0.9996410845849045,0.1744027826989838,-7.1553201007762945
20200707,4.736,0.00022420997099760023,-8.402927574641632,5.159839261650054e-06,-12.174605129799014,-0.017338654783657564,-8.56266894288564,-9.789486199899896,0.12536023444733035,0.17441371714992382,0.07080112268391181,0.9998788880318246,0.3091072450969628,-8.40190987954463
20200708,4.798,0.0003013004187717218,-8.107402721946071,5.116550056033203e-06,-12.183030163210699,0.017288527642270294,-8.311299437137647,-9.677178749264247,0.11611706275960909,0.18691734512115654,0.010084119066626096,0.9999414258727514,0.6596917154015443,-8.10692783790738
20200709,4.872,0.00023519086620844105,-8.355113176841652,5.074598744328957e-06,-12.191263101319093,0.01733631869232202,-8.19158659799296,-9.589178404995208,0.10874152130009707,0.1964604503971592,0.013006266835798419,0.9999054521351709,0.8980025994491263,-8.354323218730375
20200710,4.785,0.00014409666742928412,-8.845026182018147,5.065478762239395e-06,-12.193061901090154,-0.018252984406342695,-8.173671766597831,-9.528144584312246,0.0710101309404989,0.17370673355445732,0.015305365990093023,0.9998026265102844,0.9752365713597,-8.843280408333976
20200713,4.885,0.00030251807753561773,-8.10336952183064,7.645015350011537e-08,-16.38662689672358,0.018451698068664237,-8.362767835455628,-9.41881127283884,0.020892268846415485,0.1876993484447218,0.01801850550267825,0.9999410042127198,0.9996410845849045,-8.102891457166077
20200714,4.842,0.0003645363754860477,-7.916884215922661,7.560414011745297e-08,-16.397754791802015,-0.01868777741438946,-8.265559163711833,-9.257517279713372,0.02213496093416234,0.1810831665428081,0.02068326058982839,0.9999634171498694,0.9998788880318246,-7.916594593733888
20200715,4.784,0.000266291243470009,-8.23091994788551,7.409884929028318e-08,-16.417865833910923,-0.01882376483086292,-8.290262608899722,-9.218732702940358,-0.002922147769172323,0.17823293663789386,0.008841426978879241,0.9999420129094494,0.9999414258727514,-8.230442660785178
20200716,4.556,0.000789509327975077,-7.144098909297112,1.2003504527201311e-06,-13.632896999873406,-0.022393935770087376,-8.048059755390813,-9.141279350886455,-0.06705948482266022,0.12690595430015605,0.012050841867536244,0.99999092224855,0.9999054521351709,-7.144034056942879
20200717,4.605,0.0002795978923790904,-8.182158085619115,1.1818880445631544e-06,-13.648397360417947,0.021956846191112864,-7.915486136111008,-9.081694952385094,-0.03834335519764731,0.1519092559468047,0.048831971063394874,0.9999454175771847,0.9998026265102844,-8.181711483606943
20200720,4.727,0.00044013664198080265,-7.728425329306254,1.2387811526821456e-06,-13.601382603136376,0.02226956768508764,-7.84049729760613,-8.916841934655965,-0.03287853368364657,0.16250648541835688,0.010697624122334659,0.9999441356777051,0.9999410042127198,-7.7279935860628255
20200721,4.739,6.08630958332196e-05,-9.706883546678448,1.2375672812902496e-06,-13.602362975262098,0.02225092882680441,-8.198497163757287,-8.871766942593768,-0.021501715530415577,0.1640468516349909,0.02614808210382913,0.999131087546795,0.9999634171498694,-9.698449114682928
20200722,4.792,0.0002954588757467205,-8.12698089917275,1.2364093217866564e-06,-13.603299087258236,0.022264668785753394,-8.177709354014734,-8.779685254407925,0.0016708441648176642,0.1674905131669766,0.002535391174351753,0.999890411942958,0.9999420129094494,-8.126090279126393
20200723,4.766,0.000351343539294355,-7.953746068728077,9.935792801660427e-08,-16.12453707227372,-0.022402184849474257,-8.339638785900927,-8.721676578917553,0.04506233309161467,0.1493016357721586,0.011121717827696997,0.9999598521462109,0.99999092224855,-7.953426742893834
20200724,4.554,0.0005455258423834713,-7.513760380058032,9.540320126152133e-07,-13.862568609860688,-0.025015299852121923,-8.205959244788712,-8.616667372959066,-0.011136702065722481,0.10282627774027508,0.005440482136597868,0.9999710721085904,0.9999454175771847,-7.513543022813679
20200727,4.582,0.0001489790499430307,-8.81170486631373,8.60819137886088e-07,-13.965381415111676,0.025017213723888158,-8.422615152190208,-8.564717850448476,-0.031155167779795656,0.10434255585204211,0.04550141103500249,0.9994749869089226,0.9999441356777051,-8.807078605904206
20200728,4.617,6.841513081705565e-05,-9.589916547023599,8.614814804833302e-07,-13.96461227803673,0.02501020792155044,-8.399221752259239,-8.488260094128746,-0.026080999460599275,0.10326899277212953,0.006129616389755954,0.9982083804928701,0.999131087546795,-9.572735065466203
20200729,4.749,0.00017617691241400893,-8.644021883614936,9.847042831644765e-07,-13.830924460986997,0.025304793150805988,-8.502629949147675,-8.449103181069468,-0.009013791246163416,0.1401410413877231,0.007609559493548135,0.9982173971878423,0.999890411942958,-8.628613025896852
20200730,4.714,2.90682293080707e-05,-10.445864756563736,9.851279102274914e-07,-13.83049434610618,-0.025436387451585753,-9.001053686714807,-8.464528261511303,-0.010970574162610935,0.12070414137956531,0.028188926042132856,0.994876624552062,0.9999598521462109,-10.392346669537478
20200731,4.75,0.000390034190452695,-7.849276154855758,1.285045529924337e-07,-15.867301501391097,0.025167029549592882,-9.068156841674352,-8.395665802609926,0.04213865040500209,0.10606251638865616,0.007397265053045388,0.9989105018717825,0.9999710721085904,-7.8407243831771805
20200803,4.825,5.0019980263638826e-05,-9.903088027084275,1.402691224532179e-07,-15.779702956360316,0.024973672614337302,-9.286433473828462,-8.438820832360799,0.05167515075964557,0.09904772568345055,0.00760781353261053,0.9965647312536128,0.9994749869089226,-9.86906825829211
20200804,4.829,6.790202239218647e-05,-9.59744473898035,1.3959860979398856e-07,-15.784494605163509,0.024749497168952455,-9.287939112219812,-8.468950123269279,0.04489426336655278,0.08016351292698598,0.01566611674439944,0.9972370661793429,0.9982083804928701,-9.570927634319133
20200805,4.831,0.000151598374896843,-8.794275804491276,1.3315840765620366e-08,-18.134311475429165,0.019686129121734636,-9.31798989639508,-8.54333133358517,0.017119416005284993,0.009776468923939241,0.000828672100455341,0.9992378825575645,0.9982173971878423,-8.787573533507086
20200806,4.813,0.00023394393534210316,-8.360429063868569,1.2755829463963599e-08,-18.17727745697204,-0.01957060964733502,-8.900902757856045,-8.541399583095487,0.020783785807032773,0.01612769273926773,0.00041407868086507094,0.9998369505838965,0.994876624552062,-8.35906590079133
20200807,4.765,0.00021971127728784976,-8.423196249495758,1.410434419084296e-08,-18.076782988373584,-0.019498645066439873,-9.015686776784046,-8.555753834347746,0.0031529190596155665,-0.006901627311337366,0.0037328952512976077,0.9998976658161781,0.9989105018717825,-8.422334268582395
20200810,4.781,0.00029505864248521006,-8.128336433294729,2.0826956407332082e-09,-19.989602801170125,0.019207053733987896,-8.660736458026136,-8.545445800550157,-0.009161005146983037,-0.018854800763629553,0.010023053214806676,0.9999420878565103,0.9965647312536128,-8.12786570390887
20200811,4.734,0.000296398355792308,-8.123806211817149,3.987712697503559e-09,-19.34004802919131,-0.01893724178208706,-8.366008752593496,-8.512663074631929,-0.019868895799612485,-0.01071551381312541,0.0033521925378008355,0.9999241132805771,0.9972370661793429,-8.123189722814507
20200812,4.702,0.0003085646662279453,-8.083579121583544,4.410964473595263e-09,-19.239172469903817,-0.01837203156492647,-8.223869416011949,-8.511763510984336,-0.027065535454392053,-0.0381813353768683,0.009879218552174107,0.9996241724655057,0.9992378825575645,-8.080541089972389
20200813,4.687,3.417107614239975e-05,-10.284130998554831,4.392977164113983e-09,-19.24325867021031,-0.018307362739374663,-8.608609802949202,-8.619365637467615,-0.026527871380403134,-0.032535139575297745,0.006782560973914498,0.9951174701519105,0.9998369505838965,-10.233918421992724
20200814,4.778,0.0001313263542561006,-8.937825078928414,2.972001692823791e-08,-17.331445047506236,0.01865850774142548,-8.711535568835732,-8.651497688878656,0.002724511797452145,-0.0012549677447128982,0.0031952311773086883,0.9968064684097425,0.9998976658161781,-8.909281852190661
20200817,4.877,0.00024034989194160364,-8.333414813212075,6.507351565541885e-08,-16.547748196077464,0.015639277021694438,-8.752551244819202,-8.705557502692972,0.01988054708394915,0.06808523114297982,0.019229329963048603,0.9962487946321468,0.9999420878565103,-8.302154462832206
20200818,4.87,4.6274000296464484e-05,-9.980930303272066,6.316925554080882e-08,-16.57744811711698,-0.015572200770058522,-9.123976063110186,-8.787319876222652,0.02832342600270632,0.05595126738722822,0.020508227824297842,0.9829334185101142,0.9999241132805771,-9.810589942906402
20200819,4.794,4.889243397667158e-05,-9.925887897857947,7.498687324742025e-08,-16.40595276209621,-0.015101763717625966,-9.492437818365065,-8.887204538429547,0.019377185894314808,0.014074384201093082,0.0014363396334169387,0.9785930263446683,0.9996241724655057,-9.713404677122726
20200820,4.743,6.204034315353534e-05,-9.687725688505287,7.758300470050968e-08,-16.37191744533515,-0.01528500864205706,-9.373156756355158,-8.886333726694405,0.011877127954875721,0.0008437039099935539,0.01572880108230601,0.980098010327527,0.9951174701519105,-9.494920671902904
20200821,4.783,8.268415775958646e-05,-9.400482537047072,5.123230904361749e-08,-16.786895467912295,0.015201768016749068,-9.465688247978889,-8.944220164779601,0.0010459157945423847,-0.0018798961149881777,0.010695289116747775,0.9842694248450954,0.9968064684097425,-9.252607540005684
20200824,4.813,5.9777269712774454e-05,-9.724885074403508,1.6159244328442128e-08,-17.94077354680066,0.015210035303759873,-9.743982300217176,-9.024726483219393,-0.01320968640694331,0.009813211644421838,0.008398117802715266,0.9873355987601413,0.9962487946321468,-9.601725227809748
20200825,4.822,9.569017737989917e-05,-9.254394904481654,1.6160829279567377e-08,-17.940675468365214,0.011227319942229079,-9.598675220459095,-9.103846234329557,-0.00990515733551911,0.05718281211743159,0.006252625622812147,0.9935146532024239,0.9829334185101142,-9.19437694412437
20200826,4.763,0.0001732086574130338,-8.661013578021446,8.5141708346094e-09,-18.581533904600878,-0.011632267138607058,-9.345700356491793,-9.096996630316271,-0.00648741419346921,0.03874213778741953,0.0018681894380072617,0.9972373401795411,0.9785930263446683,-8.637086143804998
20200827,4.799,6.656405869497071e-05,-9.61734578532106,6.5401367186259285e-09,-18.845307766707137,0.011630370762610887,-9.331624375854947,-9.098243413875247,0.011737715980663754,0.03866241935125658,0.01231105794025611,0.9968552839828155,0.980098010327527,-9.587101963987159
20200828,4.917,0.0002070950626870319,-8.482332630083365,7.517801244716921e-08,-16.403407036414848,0.011231384519920999,-9.147994394462206,-9.090893902351086,0.02763062373164238,0.03476451886281762,0.007529841057385189,0.9978969268152822,0.9842694248450954,-8.464493663785179
20200831,4.874,0.0001176777227898756,-9.047560832726138,7.606281630947294e-08,-16.39170630766042,-0.011287900757805539,-9.012529546126732,-9.02733463308574,0.012594364882042353,0.033378150689075126,0.02429102555369389,0.9946361855828307,0.9873355987601413,-8.999031395491345
20200901,4.908,2.3850415063868943e-05,-10.643708937684126,7.652742863409608e-08,-16.385616616138996,0.011271895107977449,-9.290392352767226,-9.154354305032484,0.017677747089685614,0.03272190880211512,0.00878363322678788,0.9862952927537526,0.9935146532024239,-10.497840022678899
20200902,4.904,0.00010182907547102552,-9.192214880963371,7.193330009776297e-08,-16.447526534823545,-0.01082344465052268,-9.396632613355612,-9.122041889299714,0.029173476815187005,0.01624046384296096,0.006951571645650523,0.9921770448307332,0.9972373401795411,-9.120304596043328
20200903,4.884,0.00012678074554970645,-8.973051376468451,7.134613828858424e-08,-16.455722617983962,-0.01087211108279359,-9.267773731585091,-9.093660372821903,0.01755699337234984,0.011325149357053643,0.0008153282147547181,0.9950087362338106,0.9968552839828155,-8.928264510260927
20200904,4.829,6.151773250987416e-05,-9.696185091218027,5.003486633363396e-09,-19.113130840858908,-0.011161516570773607,-9.510544223812023,-9.134656249491298,-0.018059181538397695,-0.00041407868086507094,0.004086642385451977,0.9948340585498928,0.9978969268152822,-9.646095166747392
20200907,4.732,0.00032853396467597776,-8.020870332154555,3.771951610928221e-08,-17.09308820775543,-0.011954060959644163,-9.305206123697706,-9.119221761686116,-0.02956700908687404,-0.01697264420483169,0.011325149357053643,0.9966595851943313,0.9946361855828307,-7.994077298142677
20200908,4.756,9.26788604542054e-05,-9.28637015396333,3.738347622308147e-08,-17.10203704237077,0.011830056383149611,-9.033738366953546,-9.158456939161915,-0.031459548020129624,-0.0018905582776300722,0.020291460775264225,0.9864577592762658,0.9862952927537526,-9.160611893888658
