trade_date,ts_code,lead_strength,follow_strength,ret_5d,ret_10d,ret_20d,vol_ratio,slope_target
20260623,600406.SH,0.36808981919504785,0.4257139314801756,-0.011057999999999995,0.015221000000000005,-0.121697,0.9598078016752692,-0.0009917771854499602
20260623,601668.SH,0.34444598283076294,0.3847881548151682,-0.038072,-0.027425000000000005,-0.041691,1.2193496559729489,-0.00840353190182792
20260623,002050.SZ,0.4396823006989275,0.3620010145802011,-0.055986999999999995,-0.089525,-0.21246199999999998,1.0705331667038505,-0.025734014306619903
20260623,000792.SZ,0.32930947167458774,0.5130647650013307,-0.093281,0.040229000000000015,-0.08623199999999999,1.0463398083226563,-0.0474645134378878
20260623,601728.SH,0.42635691234996187,0.4701924662115227,-0.083524,-0.094055,-0.080151,0.8265866415081784,-0.024835317281327395
20260623,601919.SH,0.3591145417130059,0.40532727412868275,-0.034337000000000006,-0.06941599999999999,-0.042117,1.411678434290472,-0.016925130307872394
20260623,000425.SZ,0.44124104881473564,0.3832839268331697,-0.060842,-0.12545,-0.104436,1.012274419335053,-0.02047372647856436
20260623,601229.SH,0.4755061738938096,0.35172208150786044,-0.006022000000000001,-0.0033129999999999982,0.034336000000000005,1.2088886535096521,0.001380055534781688
20260623,600176.SH,0.34978626216954717,0.44829313820345335,0.264961,0.527768,0.442606,1.2998832065782537,0.24030901958184767
20260623,000100.SZ,0.5285488108470056,0.41311707307811424,0.054075,0.06911099999999999,0.12371999999999997,1.520033030957608,0.0077817393113217784
20260623,300760.SZ,0.3893367800722549,0.4469637001500162,-0.048995,-0.021829000000000005,-0.084428,0.8798588448931304,-0.005242502415373107
20260623,601600.SH,0.3543802467977841,0.4054315932085994,-0.15226,-0.08797799999999997,-0.16634900000000002,1.3400879820116438,-0.06127294061661557
20260623,600941.SH,0.37810571545498545,0.3744862989420239,-0.039854,-0.064384,-0.042121,0.98067806093565,-0.012893460560780601
20260623,600016.SH,0.42823294060549993,0.422114155458789,-0.038973999999999995,-0.016367999999999994,-0.007201999999999998,1.3410499332394232,-0.0059864771145009986
20260623,601939.SH,0.4008836356459185,0.3677719873574077,-0.030744000000000007,-0.024344000000000005,-0.005007000000000003,1.1397591897701869,-0.00752229125907844
20260623,601988.SH,0.35807641817775726,0.44508323176123415,0.003177999999999997,0.0020950000000000066,0.042642999999999986,1.2780653175968204,0.007710844667506355
20260623,002352.SZ,0.437043646599967,0.43862267355779455,-0.06770500000000002,-0.09600399999999999,-0.12514200000000003,1.14471540502852,-0.007615572598620302
20260623,600660.SH,0.38287174462843254,0.37277684265092353,-0.06137200000000001,-0.075283,-0.08705199999999999,1.0963610537364912,-0.01736330700346169
20260623,300433.SZ,0.373927005208463,0.3604966100782848,0.155491,0.241155,0.325355,1.1075976535399898,0.10166547520480185
20260623,600938.SH,0.39247619570786557,0.4153215992252853,-0.079926,-0.21653599999999998,-0.159411,1.094933098089261,-0.05507792691106439
20260623,600926.SH,0.42890488723077347,0.4057445812254175,-0.03976,-0.013300000000000001,-0.012962999999999983,1.2799821942395693,-0.018572288165158834
20260623,601012.SH,0.4446726008907433,0.421802716453724,-0.05735900000000001,0.02054300000000002,-0.15392599999999998,1.3216046271513298,-0.010342816082363936
20260623,603799.SH,0.3441121662838419,0.3933578976565299,-0.022947000000000002,0.095671,-0.10029099999999999,1.1657740855911232,-0.004664402268853718
20260623,300014.SZ,0.46724352132685465,0.49081458659252003,0.146385,0.22759000000000001,0.08219800000000001,1.2402082734969737,0.013821741243929875
20260623,600690.SH,0.4236937560232295,0.4099312035062127,-0.059542,-0.01989599999999999,-0.025657999999999993,1.2211029017739494,-0.014999105949971624
20260623,002460.SZ,0.421015512774672,0.49688019283733775,-0.04490600000000001,0.08693400000000001,-0.090196,0.946836917597842,-0.02570316107187929
20260623,603501.SH,0.4005390663391436,0.3893367800722549,-0.010779,-0.04448499999999999,-0.203385,1.1379525219972366,-0.0005339768350164587
20260623,601169.SH,0.40770964495087514,0.43213081201009007,-0.024681,-0.0032010000000000007,0.003181000000000005,1.2106433988364704,-0.005790989298308236
20260623,601985.SH,0.3875162689376009,0.2680354569501128,-0.023826,0.005949000000000001,0.03283,0.9878699129886003,-0.014328745853857239
20260623,002709.SZ,0.4720455160066785,0.4916657909577845,0.103835,0.14924700000000002,0.028540999999999997,0.8638577093662018,0.11327889644805555
20260623,300498.SZ,0.34091462345889917,0.49768853855101697,-0.056735999999999995,-0.026276999999999995,-0.117903,0.9085775941496564,-0.0053112236011993216
20260623,002938.SZ,0.4111847522900364,0.4215518938229671,0.02997700000000001,-0.025203999999999997,-0.03488399999999998,1.078442560443627,-0.022276594076893818
20260623,600028.SH,0.3897404617370707,0.4143221481001083,-0.030578999999999995,-0.011587999999999992,-0.015295999999999999,1.331378868801451,-0.009919899682809907
20260623,601766.SH,0.4399367922462977,0.38398760192715525,-0.057712,-0.024025,-0.057203000000000004,1.0198664797746027,-0.010881094529880186
20260623,601009.SH,0.3945732728726392,0.4086624407961164,-0.047852000000000006,-0.023417999999999994,0.02664499999999999,1.2969389266345457,-0.014467564142382528
20260623,300033.SZ,0.4440664643519951,0.3659113801172459,0.16968400000000003,0.21193100000000004,0.07922500000000002,1.2739508895730909,0.13158214049749722
20260623,600050.SH,0.4386131227741224,0.4708228079702306,-0.027399999999999997,-0.006565999999999999,-0.04028799999999999,0.6005713244404441,-0.0041789342617486016
20260623,300442.SZ,0.4916657909577845,0.38914797028226367,0.048310000000000006,0.10986,-0.12714000000000003,0.9459033120746868,0.1336623105570162
20260623,000568.SZ,0.36850315597376354,0.37496162666113947,-0.07018,-0.068673,-0.14969499999999997,1.013986499500259,-0.014629135215127986
