trade_date,ts_code,sector,total_mv,pb,momentum_20d
20190225,600667.SH,建筑装饰,1396404.0880,2.2414,0.1818
20190225,600679.SH,汽车,463735.3859,3.4322,0.1162
20190225,600699.SH,汽车,2320062.3160,1.6175,0.1294
20190225,600728.SH,计算机,1631740.2434,4.9546,0.2399
20190225,600743.SH,房地产,654562.1438,0.8871,0.1160
20190225,600756.SH,计算机,641391.4322,2.8935,0.2423
20190225,600815.SH,机械设备,309747.3064,7.0472,0.0157
20190225,600820.SH,建筑装饰,2285757.8603,1.1477,0.0818
20190225,600841.SH,汽车,741886.4945,2.0026,0.1955
20190225,600845.SH,计算机,2622273.2713,4.0624,0.2067
20190225,600873.SH,化工,1523005.7686,1.7250,0.0889
20190225,600877.SH,电子,330582.6612,,0.0457
20190225,600883.SH,农林牧渔,166205.9520,2.5114,0.0399
20190225,600893.SH,国防军工,5890092.7701,2.2550,0.1538
20190225,600903.SH,公用事业,1754430.9202,7.5575,0.0184
20190225,600929.SH,化工,836071.2958,3.5637,0.0532
20190225,600960.SH,汽车,380206.2072,0.7450,0.0753
20190225,600990.SH,国防军工,692906.6658,3.2565,0.2072
20190225,601058.SH,汽车,723991.4617,1.1864,0.0984
20190225,601068.SH,建筑装饰,1748808.4002,2.0686,0.0687
20190225,601186.SH,建筑装饰,15439938.6855,1.0716,0.0441
20190225,601326.SH,交通运输,1927657.1400,1.3698,0.0883
20190225,601500.SH,汽车,520474.0649,1.9738,0.0623
20190225,601519.SH,计算机,1170755.3000,8.7144,0.6592
20190225,601633.SH,汽车,7593887.8080,1.4426,0.3206
20190225,601668.SH,建筑装饰,26534630.2556,1.2366,0.0586
20190225,601669.SH,建筑装饰,8322675.0531,1.0707,0.0462
20190225,601727.SH,电气设备,8084173.2942,1.4213,0.0828
20190225,601886.SH,建筑装饰,980942.5000,1.4130,0.0705
20190225,601998.SH,银行,31660813.3827,0.7880,0.1721
20190225,603015.SH,机械设备,296405.9280,2.4578,0.1501
20190225,603081.SH,机械设备,625200.8000,3.6459,0.2860
20190225,603100.SH,机械设备,390655.0000,1.7179,0.1844
20190225,603131.SH,机械设备,464613.8401,4.0188,0.3024
20190225,603283.SH,机械设备,314459.8548,4.4396,0.0866
20190225,603322.SH,通信,399728.0000,8.1254,0.0924
20190225,603360.SH,化工,311375.5680,4.0823,0.1503
20190225,603458.SH,建筑装饰,412323.7656,1.9442,0.0467
20190225,603528.SH,计算机,440844.2700,3.0004,0.1544
20190225,603585.SH,化工,413640.0000,2.4710,0.0943
20190225,603596.SH,汽车,865740.7590,4.5762,0.0438
20190225,603612.SH,化工,534515.5633,2.2305,0.1875
20190225,603629.SH,电子,398900.0000,4.3255,0.0677
20190225,603668.SH,农林牧渔,251701.1297,2.8138,0.1538
20190225,603688.SH,化工,518762.1708,3.7925,0.2265
20190225,603700.SH,机械设备,493721.7200,4.6025,
20190225,603722.SH,化工,207473.1000,4.0101,0.1002
20190225,603738.SH,电子,270786.0118,4.4797,0.3433
20190225,603787.SH,汽车,223380.0000,2.3723,0.1038
20190225,603859.SH,计算机,269364.3200,3.9779,0.2208
20190225,603887.SH,计算机,223221.6000,2.7010,0.0713
20190225,603922.SH,汽车,229248.0000,2.0290,0.0017
20190225,603977.SH,化工,304771.2704,1.6630,0.0834
20190225,603985.SH,电气设备,273000.0000,2.5518,0.1589
20190226,600099.SH,汽车,142428.0000,3.0252,0.0708
20190226,600110.SH,电气设备,553300.1187,2.6555,0.1818
20190226,600114.SH,机械设备,484159.4108,1.8348,0.1719
20190226,600148.SH,汽车,230813.3300,5.6644,0.1080
20190226,600150.SH,国防军工,1984489.3411,1.3302,0.1018
20190226,600166.SH,汽车,1374047.0457,0.8084,0.1257
20190226,600170.SH,建筑装饰,3134348.0003,1.0106,0.1282
20190226,600172.SH,机械设备,587820.9483,1.2050,0.1345
20190226,600182.SH,汽车,552160.0000,6.1366,0.0417
20190226,600186.SH,食品饮料,224087.1296,,0.0394
20190226,600198.SH,通信,755084.8520,,0.0835
20190226,600218.SH,汽车,468687.6050,2.4251,0.7411
20190226,600262.SH,机械设备,323680.0000,2.9116,0.0496
20190226,600271.SH,计算机,5524219.2527,5.5660,0.2297
20190226,600302.SH,机械设备,176118.9902,1.4959,0.0784
20190226,600303.SH,汽车,317533.9792,1.0686,0.1605
20190226,600325.SH,房地产,1539751.9153,1.2403,0.1413
20190226,600326.SH,建筑材料,655961.4586,2.2001,0.1033
20190226,600343.SH,机械设备,609487.0623,2.7778,0.1423
20190226,600382.SH,钢铁,419208.6183,0.7810,0.1483
20190226,600419.SH,食品饮料,324962.5218,3.5658,0.0754
20190226,600421.SH,机械设备,166260.0000,1301.3910,0.0303
20190226,600435.SH,国防军工,1316558.8800,6.3195,0.1304
20190226,600444.SH,机械设备,160185.5936,2.9447,0.0673
20190226,600480.SH,汽车,417300.0758,1.0630,0.1075
20190226,600482.SH,电气设备,4208281.8143,1.6246,0.0764
20190226,600502.SH,建筑装饰,719444.9937,1.0916,0.1237
20190226,600512.SH,建筑装饰,455687.3071,1.0735,0.2500
20190226,600517.SH,非银金融,579083.6604,1.7794,0.1326
20190226,600520.SH,机械设备,220376.1300,5.1544,0.0626
20190226,600530.SH,食品饮料,385320.0000,2.5546,0.0716
20190226,600536.SH,计算机,1407525.6776,7.6301,0.2866
20190226,600538.SH,医药生物,236844.6044,3.6249,0.2028
20190226,600545.SH,机械设备,1451886.3542,5.2207,0.0379
20190226,600558.SH,机械设备,355451.5131,1.8451,0.1751
20190226,600560.SH,机械设备,219843.5265,2.9180,0.1730
20190226,600562.SH,国防军工,991404.6954,5.6085,0.1306
20190226,600590.SH,国防军工,550099.7278,1.4372,0.1024
20190226,600592.SH,机械设备,271696.4283,1.4823,0.1111
20190226,600610.SH,化工,319239.8323,239.7550,0.4608
20190226,600667.SH,建筑装饰,1354280.2845,2.1737,0.1755
20190226,600679.SH,汽车,456898.0038,3.3816,0.1072
20190226,600699.SH,汽车,2382715.3900,1.6612,0.1588
20190226,600728.SH,计算机,1683541.5210,5.1119,0.3000
20190226,600743.SH,房地产,670984.8500,0.9094,0.1440
20190226,600756.SH,计算机,622269.6058,2.8072,0.2316
20190226,600815.SH,机械设备,340434.3461,7.7453,0.1306
20190226,600820.SH,建筑装饰,2279469.6682,1.1446,0.1120
20190226,600841.SH,汽车,727152.7674,1.9629,0.1935
20190226,600845.SH,计算机,2587180.9558,4.0080,0.2047
20190226,600873.SH,化工,1544762.9939,1.7496,0.1244
20190226,600877.SH,电子,324397.1229,,-0.0187
20190226,600883.SH,农林牧渔,164789.4240,2.4900,0.0512
20190226,600893.SH,国防军工,5730353.8142,2.1939,0.1427
20190226,600903.SH,公用事业,1747927.0058,7.5295,0.0297
20190226,600929.SH,化工,838824.5493,3.5755,0.0293
20190226,600960.SH,汽车,384008.2693,0.7524,0.1038
20190226,600990.SH,国防军工,682400.8446,3.2072,0.2083
20190226,601058.SH,汽车,732095.8437,1.1997,0.0840
20190226,601068.SH,建筑装饰,1923393.3336,2.2752,0.1364
20190226,601186.SH,建筑装饰,15697949.9740,1.0895,0.0895
20190226,601326.SH,交通运输,1944419.3760,1.3818,0.1083
20190226,601500.SH,汽车,521200.9839,1.9766,0.0686
20190226,601519.SH,计算机,1288029.6000,9.5873,0.8514
20190226,601633.SH,汽车,7402215.1590,1.4062,0.3187
20190226,601668.SH,建筑装饰,26450659.9067,1.2327,0.0678
20190226,601669.SH,建筑装饰,8995832.5941,1.1573,0.1351
20190226,601727.SH,电气设备,8363953.4265,1.4705,0.1383
20190226,601886.SH,建筑装饰,932472.4000,1.3432,0.0254
20190226,601998.SH,银行,30828921.8410,0.7673,0.1538
20190226,603015.SH,机械设备,297627.3810,2.4679,0.1530
20190226,603081.SH,机械设备,617164.8000,3.5991,0.3006
20190226,603100.SH,机械设备,385125.0000,1.6936,0.1919
20190226,603131.SH,机械设备,450025.5844,3.8926,0.2765
20190226,603283.SH,机械设备,312343.9241,4.4097,0.0805
20190226,603322.SH,通信,377216.0000,7.6678,0.0443
20190226,603360.SH,化工,312682.3000,4.0994,0.1721
20190226,603458.SH,建筑装饰,416107.7096,1.9621,0.0687
20190226,603528.SH,计算机,435827.5500,2.9663,0.1507
20190226,603585.SH,化工,412560.0000,2.4646,0.0766
20190226,603596.SH,汽车,867375.0030,4.5848,0.0231
20190226,603612.SH,化工,551187.2772,2.3001,0.2726
20190226,603629.SH,电子,385000.0000,4.1748,-0.0041
20190226,603668.SH,农林牧渔,250202.9087,2.7970,0.1470
20190226,603688.SH,化工,506956.7898,3.7062,0.2141
20190226,603700.SH,机械设备,488562.5000,4.5544,0.3048
20190226,603722.SH,化工,211634.7000,4.0906,0.1187
20190226,603738.SH,电子,252691.2842,4.1804,0.2615
20190226,603787.SH,汽车,220524.0000,2.3419,0.1008
20190226,603859.SH,计算机,278108.4400,4.1070,0.2689
20190226,603887.SH,计算机,230864.2000,2.7934,0.1141
20190226,603922.SH,汽车,228096.0000,2.0188,-0.0368
20190226,603977.SH,化工,303988.8025,1.6587,0.0898
20190226,603985.SH,电气设备,269984.0000,2.5236,0.1600
20190227,600099.SH,汽车,142428.0000,3.0252,0.0604
20190227,600110.SH,电气设备,539496.3735,2.5892,0.1523
20190227,600114.SH,机械设备,471248.4931,1.7858,0.1283
20190227,600148.SH,汽车,234775.7906,5.7616,0.1347
20190227,600150.SH,国防军工,2038235.9274,1.3662,0.1104
20190227,600166.SH,汽车,1380717.1770,0.8123,0.1250
20190227,600170.SH,建筑装饰,3116539.2048,1.0048,0.1254
20190227,600172.SH,机械设备,582015.3093,1.1931,0.1392
20190227,600182.SH,汽车,578680.0000,6.4313,0.1102
20190227,600186.SH,食品饮料,228335.2269,,0.0750
20190227,600198.SH,通信,740971.1165,,0.0579
20190227,600218.SH,汽车,421855.7200,2.1828,0.4247
20190227,600262.SH,机械设备,322150.0000,2.8978,0.0418
20190227,600271.SH,计算机,5336105.2458,5.3764,0.1529
20190227,600302.SH,机械设备,177849.0393,1.5106,0.1030
20190227,600303.SH,汽车,339153.3139,1.1414,0.2395
20190227,600325.SH,房地产,1556695.5403,1.2540,0.1502
20190227,600326.SH,建筑材料,646442.2290,2.1682,0.0889
20190227,600343.SH,机械设备,624804.0147,2.8477,0.1683
20190227,600382.SH,钢铁,417341.3193,0.7776,0.1550
20190227,600419.SH,食品饮料,329519.0390,3.6158,0.0757
20190227,600421.SH,机械设备,166064.4000,1299.8600,0.0000
20190227,600435.SH,国防军工,1380599.6400,6.6268,0.1764
20190227,600444.SH,机械设备,158574.9524,2.9150,0.0515
20190227,600480.SH,汽车,416845.0049,1.0618,0.1076
20190227,600482.SH,电气设备,4386773.3758,1.6935,0.1260
20190227,600502.SH,建筑装饰,716002.6732,1.0864,0.1153
20190227,600512.SH,建筑装饰,446093.8901,1.0509,0.2078
20190227,600517.SH,非银金融,577727.4926,1.7752,0.1240
20190227,600520.SH,机械设备,217841.2500,5.0952,0.0610
20190227,600530.SH,食品饮料,384540.0000,2.5494,0.0579
20190227,600536.SH,计算机,1457476.5186,7.9009,0.3556
20190227,600538.SH,医药生物,231736.1913,3.5467,0.1445
20190227,600545.SH,机械设备,1440513.8762,5.1798,0.0298
20190227,600558.SH,机械设备,349168.2793,1.8125,0.1475
20190227,600560.SH,机械设备,220961.7540,2.9328,0.1720
20190227,600562.SH,国防军工,980824.7331,5.5487,0.1289
20190227,600590.SH,国防军工,556163.8193,1.4531,0.1031
20190227,600592.SH,机械设备,272495.5354,1.4867,0.1144
20190227,600610.SH,化工,335308.9514,251.8232,0.5495
20190227,600667.SH,建筑装饰,1352174.0943,2.1704,0.1823
20190227,600679.SH,汽车,466550.7785,3.4530,0.1317
20190227,600699.SH,汽车,2360881.7430,1.6459,0.1676
20190227,600728.SH,计算机,1670591.2016,5.0726,0.2900
20190227,600743.SH,房地产,703830.2622,0.9539,0.2195
20190227,600756.SH,计算机,628427.4821,2.8350,0.2486
20190227,600815.SH,机械设备,355777.8659,8.0944,0.1929
20190227,600820.SH,建筑装饰,2257460.9955,1.1335,0.0945
20190227,600841.SH,汽车,711552.3504,1.9208,0.1277
20190227,600845.SH,计算机,2513487.0934,3.8939,0.1506
20190227,600873.SH,化工,1519897.5936,1.7215,0.0989
20190227,600877.SH,电子,318898.8666,,-0.0149
20190227,600883.SH,农林牧渔,163608.9840,2.4721,0.0102
20190227,600893.SH,国防军工,5680857.2363,2.1749,0.1207
20190227,600903.SH,公用事业,1699147.6475,7.3193,-0.0019
20190227,600929.SH,化工,886547.6090,3.7789,0.0891
20190227,600960.SH,汽车,379255.6917,0.7431,0.0962
20190227,600990.SH,国防军工,685425.2477,3.2214,0.2282
20190227,601058.SH,汽车,729394.3831,1.1952,0.1111
20190227,601068.SH,建筑装饰,1864212.0002,2.2052,0.0976
20190227,601186.SH,建筑装饰,15643631.8080,1.0857,0.1141
20190227,601326.SH,交通运输,1950006.7880,1.3857,0.1186
20190227,601500.SH,汽车,519020.2267,1.9683,0.0721
20190227,601519.SH,计算机,1417230.1000,10.5490,1.0489
20190227,601633.SH,汽车,7210542.5100,1.3698,0.2324
20190227,601668.SH,建筑装饰,26240734.0344,1.2229,0.0540
20190227,601669.SH,建筑装饰,8720449.9637,1.1219,0.1133
20190227,601727.SH,电气设备,8246151.2655,1.4498,0.1290
20190227,601886.SH,建筑装饰,925548.1000,1.3332,0.0269
20190227,601998.SH,银行,31562943.7896,0.7855,0.1792
20190227,603015.SH,机械设备,292334.4180,2.4240,0.1656
20190227,603081.SH,机械设备,635647.6000,3.7069,0.3487
20190227,603100.SH,机械设备,381175.0000,1.6762,0.1768
20190227,603131.SH,机械设备,442731.4565,3.8295,0.2410
20190227,603283.SH,机械设备,309251.4100,4.3660,0.0995
20190227,603322.SH,通信,364560.0000,7.4105,0.0527
20190227,603360.SH,化工,343297.1640,4.5008,0.2442
20190227,603458.SH,建筑装饰,418756.4704,1.9746,0.0797
20190227,603528.SH,计算机,430183.7400,2.9278,0.1301
20190227,603585.SH,化工,409140.0000,2.4442,0.0533
20190227,603596.SH,汽车,920079.3720,4.8634,0.0335
20190227,603612.SH,化工,537577.7148,2.2433,0.2382
20190227,603629.SH,电子,380000.0000,4.1205,-0.0244
20190227,603668.SH,农林牧渔,247506.1109,2.7669,0.1393
20190227,603688.SH,化工,509992.4592,3.7284,0.2164
20190227,603700.SH,机械设备,504821.8600,4.7060,0.2254
20190227,603722.SH,化工,209467.2000,4.0487,0.1159
20190227,603738.SH,电子,248088.2394,4.1042,0.2474
20190227,603787.SH,汽车,220932.0000,2.3463,0.1040
20190227,603859.SH,计算机,278222.0000,4.1087,0.2807
20190227,603887.SH,计算机,228268.6000,2.7620,0.1062
20190227,603922.SH,汽车,224384.0000,1.9860,-0.0146
20190227,603977.SH,化工,305944.9724,1.6694,0.0907
20190227,603985.SH,电气设备,267176.0000,2.4973,0.1277
20190228,600099.SH,汽车,143961.8400,3.0578,0.0700
20190228,600110.SH,电气设备,544097.6219,2.6113,0.1537
20190228,600114.SH,机械设备,475767.3143,1.8030,0.1409
20190228,600148.SH,汽车,234351.2412,5.7512,0.1281
20190228,600150.SH,国防军工,2046504.6330,1.3718,0.1233
20190228,600166.SH,汽车,1407397.7022,0.8280,0.1467
20190228,600170.SH,建筑装饰,3161061.1934,1.0192,0.1164
20190228,600172.SH,机械设备,589272.3581,1.2080,0.1534
20190228,600182.SH,汽车,569840.0000,6.3331,0.0883
20190228,600186.SH,食品饮料,229397.2512,,0.0800
20190228,600198.SH,通信,743617.4419,,0.0991
20190228,600218.SH,汽车,413005.6000,2.1370,0.2684
20190228,600262.SH,机械设备,324700.0000,2.9208,0.0466
20190228,600271.SH,计算机,5291404.8877,5.3314,0.1341
20190228,600302.SH,机械设备,178887.0687,1.5194,0.1047
20190228,600303.SH,汽车,305373.1034,1.0277,0.1133
20190228,600325.SH,房地产,1567285.3058,1.2625,0.1599
20190228,600326.SH,建筑材料,674999.9178,2.2640,0.1420
20190228,600343.SH,机械设备,629271.4591,2.8680,0.1519
20190228,600382.SH,钢铁,418741.7936,0.7802,0.1441
20190228,600419.SH,食品饮料,333661.3274,3.6612,0.0959
20190228,600421.SH,机械设备,166455.6000,1302.9221,-0.0449
20190228,600435.SH,国防军工,1388046.2400,6.5336,0.1606
20190228,600444.SH,机械设备,161210.5471,2.9635,0.0752
20190228,600480.SH,汽车,420940.6436,1.0723,0.1131
20190228,600482.SH,电气设备,4290662.5350,1.6564,0.1057
20190228,600502.SH,建筑装饰,722887.3142,1.0969,0.1321
20190228,600512.SH,建筑装饰,426907.0561,1.0057,0.1659
20190228,600517.SH,非银金融,584508.3317,1.7960,0.1524
20190228,600520.SH,机械设备,224178.4500,5.2434,0.0752
20190228,600530.SH,食品饮料,385320.0000,2.5546,0.0378
20190228,600536.SH,计算机,1430770.1283,7.7561,0.3026
20190228,600538.SH,医药生物,236844.6044,3.6249,0.1308
20190228,600545.SH,机械设备,1480317.5491,5.3229,0.0597
20190228,600558.SH,机械设备,347373.0696,1.8031,0.1382
20190228,600560.SH,机械设备,215594.2620,2.8616,0.1476
20190228,600562.SH,国防军工,973356.5245,5.5064,0.0922
20190228,600590.SH,国防军工,557030.1181,1.4553,0.0917
20190228,600592.SH,机械设备,272895.0890,1.4889,0.1106
20190228,600610.SH,化工,352449.3450,264.6960,0.6287
20190228,600667.SH,建筑装饰,1339536.9532,2.1501,0.1277
20190228,600679.SH,汽车,464137.5848,3.4351,0.1314
20190228,600699.SH,汽车,2467202.1110,1.7201,0.2242
20190228,600728.SH,计算机,1656022.0923,5.0283,0.2677
20190228,600743.SH,房地产,727291.2709,0.9857,0.2551
20190228,600756.SH,计算机,620973.2107,2.8014,0.2081
20190228,600815.SH,机械设备,327967.7362,7.4617,0.1104
20190228,600820.SH,建筑装饰,2263749.1877,1.1367,0.0860
20190228,600841.SH,汽车,713285.7301,1.9254,0.0275
20190228,600845.SH,计算机,2503836.7066,3.8789,0.1214
20190228,600873.SH,化工,1529222.1187,1.7320,0.1182
20190228,600877.SH,电子,331957.2253,,0.0277
20190228,600883.SH,农林牧渔,165261.6000,2.4971,0.0417
20190228,600893.SH,国防军工,5678607.3918,2.1741,0.1051
20190228,600903.SH,公用事业,1727602.2731,7.4419,0.0109
20190228,600929.SH,化工,869110.3372,3.7046,0.0522
20190228,600960.SH,汽车,387810.3313,0.7599,0.1087
20190228,600990.SH,国防军工,684629.3521,3.2176,0.2088
20190228,601058.SH,汽车,734797.3044,1.2041,0.1240
20190228,601068.SH,建筑装饰,1893802.6669,2.2402,0.1429
20190228,601186.SH,建筑装饰,15480677.3100,1.0744,0.1400
20190228,601326.SH,交通运输,1955594.2000,1.3897,0.1182
20190228,601500.SH,汽车,521200.9839,1.9766,0.0544
20190228,601519.SH,计算机,1558356.8000,11.5995,1.2336
20190228,601633.SH,汽车,7183160.7030,1.3646,0.2240
20190228,601668.SH,建筑装饰,25820882.2898,1.2034,0.0441
20190228,601669.SH,建筑装饰,8613356.7185,1.1081,0.1083
20190228,601727.SH,电气设备,8216700.7253,1.4446,0.1227
20190228,601886.SH,建筑装饰,923240.0000,1.3299,0.0256
20190228,601998.SH,银行,32052291.7553,0.7977,0.1974
20190228,603015.SH,机械设备,295184.4750,2.4477,0.1490
20190228,603081.SH,机械设备,603905.4000,3.5217,0.2802
20190228,603100.SH,机械设备,398950.0000,1.7544,0.2272
20190228,603131.SH,机械设备,455330.4046,3.9385,0.2269
20190228,603283.SH,机械设备,308925.8822,4.3614,0.0580
20190228,603322.SH,通信,370048.0000,7.5221,0.0590
20190228,603360.SH,化工,340683.7000,4.4666,0.2449
20190228,603458.SH,建筑装饰,424053.9921,1.9996,0.0873
20190228,603528.SH,计算机,435827.5500,2.9663,0.1375
20190228,603585.SH,化工,417060.0000,2.4915,0.0737
20190228,603596.SH,汽车,907413.9810,4.7965,0.0447
20190228,603612.SH,化工,541320.3445,2.2589,0.2420
20190228,603629.SH,电子,375300.0000,4.0696,-0.0450
20190228,603668.SH,农林牧渔,249004.3319,2.7836,0.1337
20190228,603688.SH,化工,500885.4510,3.6618,0.2093
20190228,603700.SH,机械设备,483246.9400,4.5048,0.0662
20190228,603722.SH,化工,209467.2000,4.0487,0.1149
20190228,603738.SH,电子,251580.2044,4.1620,0.2402
20190228,603787.SH,汽车,220320.0000,2.3398,0.1146
20190228,603859.SH,计算机,281515.2400,4.1573,0.3130
20190228,603887.SH,计算机,230431.6000,2.7882,0.1028
20190228,603922.SH,汽车,228992.0000,2.0267,0.0431
20190228,603977.SH,化工,307901.1423,1.6801,0.0915
20190228,603985.SH,电气设备,271856.0000,2.5411,0.1531
20190301,600099.SH,汽车,143742.7200,3.0531,0.0632
20190301,600110.SH,电气设备,548698.8703,2.6334,0.1663
20190301,600114.SH,机械设备,473185.1308,1.7932,0.1056
20190301,600148.SH,汽车,232086.9780,5.6956,0.1233
20190301,600150.SH,国防军工,2148485.3353,1.4401,0.1722
20190301,600166.SH,汽车,1400727.5709,0.8241,0.1538
20190301,600170.SH,建筑装饰,3161061.1934,1.0192,0.1164
20190301,600172.SH,机械设备,582015.3093,1.1931,0.1725
20190301,600182.SH,汽车,578340.0000,6.4276,0.1110
20190301,600186.SH,食品饮料,225149.1539,,0.0816
20190301,600198.SH,通信,762141.7198,,0.1383
20190301,600218.SH,汽车,454306.1600,2.3507,0.2688
20190301,600262.SH,机械设备,322320.0000,2.8994,0.0327
20190301,600271.SH,计算机,5321205.1264,5.3614,0.1502
20190301,600302.SH,机械设备,180271.1079,1.5312,0.1204
20190301,600303.SH,汽车,304697.4992,1.0254,0.1332
20190301,600325.SH,房地产,1563049.3996,1.2591,0.1424
20190301,600326.SH,建筑材料,692307.6080,2.3221,0.1730
20190301,600343.SH,机械设备,629271.4591,2.8680,0.1752
20190301,600382.SH,钢铁,419208.6183,0.7810,0.1528
20190301,600419.SH,食品饮料,327655.0093,3.5953,0.0718
20190301,600421.SH,机械设备,166846.8000,1305.9842,-0.0501
20190301,600435.SH,国防军工,1385067.6000,6.5195,0.1832
20190301,600444.SH,机械设备,159160.6401,2.9258,0.0752
20190301,600480.SH,汽车,420485.5726,1.0711,0.1000
20190301,600482.SH,电气设备,4349015.5455,1.6789,0.1124
20190301,600502.SH,建筑装饰,724608.4745,1.0995,0.1227
20190301,600512.SH,建筑装饰,431703.7646,1.0170,0.2108
20190301,600517.SH,非银金融,576371.3248,1.7710,0.1644
20190301,600520.SH,机械设备,220692.9900,5.1619,0.0765
20190301,600530.SH,食品饮料,385320.0000,2.5546,0.0716
20190301,600536.SH,计算机,1419889.7471,7.6971,0.3038
20190301,600538.SH,医药生物,235915.8020,3.6107,0.1493
20190301,600545.SH,机械设备,1467049.6581,5.2752,0.0502
20190301,600558.SH,机械设备,360837.1421,1.8730,0.1652
20190301,600560.SH,机械设备,216712.4895,2.8764,0.1919
20190301,600562.SH,国防军工,964643.6145,5.4572,0.0870
20190301,600590.SH,国防军工,557030.1181,1.4553,0.1202
20190301,600592.SH,机械设备,273694.1961,1.4932,0.1193
20190301,600610.SH,化工,369589.7387,277.5687,0.7424
20190301,600667.SH,建筑装饰,1335324.5729,2.1433,0.1221
20190301,600679.SH,汽车,455691.4070,3.3726,0.1274
20190301,600699.SH,汽车,2465303.5330,1.7187,0.2244
20190301,600728.SH,计算机,1664116.0419,5.0529,0.2613
20190301,600743.SH,房地产,701484.1613,0.9507,0.2204
20190301,600756.SH,计算机,621621.4083,2.8043,0.2209
20190301,600815.SH,机械设备,330844.6462,7.5272,0.1349
20190301,600820.SH,建筑装饰,2270037.3799,1.1398,0.0956
20190301,600841.SH,汽车,715019.1098,1.9301,-0.0636
20190301,600845.SH,计算机,2544192.8694,3.9414,0.1572
20190301,600873.SH,化工,1526113.9437,1.7285,0.1084
20190301,600877.SH,电子,329895.3792,,0.0213
20190301,600883.SH,农林牧渔,171399.8880,2.5899,0.1204
20190301,600893.SH,国防军工,5651609.2584,2.1637,0.1115
20190301,600903.SH,公用事业,1776381.6314,7.6520,0.0480
20190301,600929.SH,化工,879205.5998,3.7476,0.1127
20190301,600960.SH,汽车,386859.8158,0.7580,0.0853
20190301,600990.SH,国防军工,677943.8295,3.1862,0.2072
20190301,601058.SH,汽车,732095.8437,1.1997,0.1245
20190301,601068.SH,建筑装饰,2006247.2002,2.3732,0.2792
20190301,601186.SH,建筑装饰,15684370.4325,1.0885,0.1391
20190301,601326.SH,交通运输,2000293.4960,1.4215,0.1511
20190301,601500.SH,汽车,526289.4175,1.9959,0.0790
20190301,601519.SH,计算机,1600098.5000,11.9102,1.2805
20190301,601633.SH,汽车,7447851.5040,1.4149,0.2326
20190301,601668.SH,建筑装饰,26156763.6855,1.2190,0.0298
20190301,601669.SH,建筑装饰,8720449.9637,1.1219,0.1265
20190301,601727.SH,电气设备,8305052.3460,1.4602,0.1325
20190301,601886.SH,建筑装饰,937088.6000,1.3498,0.0755
20190301,601998.SH,银行,34009683.6182,0.8464,0.2523
20190301,603015.SH,机械设备,297220.2300,2.4646,0.1812
20190301,603081.SH,机械设备,613548.6000,3.5780,0.3561
20190301,603100.SH,机械设备,395790.0000,1.7405,0.2234
20190301,603131.SH,机械设备,454667.3021,3.9327,0.2347
20190301,603283.SH,机械设备,308763.1183,4.3591,0.0978
20190301,603322.SH,通信,368144.0000,7.4834,0.1067
20190301,603360.SH,化工,333776.6880,4.3760,0.2331
20190301,603458.SH,建筑装饰,421531.3627,1.9877,0.0833
20190301,603528.SH,计算机,430810.8300,2.9321,0.1337
20190301,603585.SH,化工,419040.0000,2.5033,0.0798
20190301,603596.SH,汽车,884126.0040,4.6734,0.0665
20190301,603612.SH,化工,529752.2164,2.2106,0.2183
20190301,603629.SH,电子,377000.0000,4.0880,0.0513
20190301,603668.SH,农林牧渔,246607.1782,2.7569,0.1305
20190301,603688.SH,化工,506282.1966,3.7013,0.2085
20190301,603700.SH,机械设备,494816.1000,4.6127,-0.0075
20190301,603722.SH,化工,206085.9000,3.9833,0.1228
20190301,603738.SH,电子,249992.9476,4.1357,0.2691
20190301,603787.SH,汽车,220320.0000,2.3398,0.1192
20190301,603859.SH,计算机,275383.0000,4.0668,0.2837
20190301,603887.SH,计算机,231873.6000,2.8057,0.1237
20190301,603922.SH,汽车,228224.0000,2.0199,0.0780
20190301,603977.SH,化工,304771.2704,1.6630,0.0775
20190301,603985.SH,电气设备,273208.0000,2.5537,0.0969
20190304,600099.SH,汽车,146153.0400,3.1043,0.1324
20190304,600110.SH,电气设备,552149.8066,2.6500,0.2214
20190304,600114.SH,机械设备,479640.5896,1.8176,0.1007
20190304,600148.SH,汽车,234351.2412,5.7512,0.1556
20190304,600150.SH,国防军工,2189828.8632,1.4679,0.1992
20190304,600166.SH,汽车,1407397.7022,0.8280,0.1989
20190304,600170.SH,建筑装饰,3232296.3753,1.0421,0.1451
20190304,600172.SH,机械设备,618300.5531,1.2675,0.2241
20190304,600182.SH,汽车,584800.0000,6.4994,0.1338
20190304,600186.SH,食品饮料,226211.1782,,0.1036
20190304,600198.SH,通信,768316.4791,,0.1739
20190304,600218.SH,汽车,486019.0900,2.5148,0.4436
20190304,600262.SH,机械设备,324530.0000,2.9192,0.0472
20190304,600271.SH,计算机,5298854.9474,5.3389,0.1366
20190304,600302.SH,机械设备,181655.1471,1.5430,0.0938
20190304,600303.SH,汽车,305373.1034,1.0277,0.1472
20190304,600325.SH,房地产,1609644.3682,1.2966,0.1692
20190304,600326.SH,建筑材料,707019.1447,2.3714,0.2176
20190304,600343.SH,机械设备,637568.1417,2.9058,0.2051
20190304,600382.SH,钢铁,423410.0410,0.7889,0.1718
20190304,600419.SH,食品饮料,329519.0390,3.6158,0.0860
20190304,600421.SH,机械设备,173888.4000,1361.1019,-0.0358
